X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-4.000000e-06,2.000000e-07
0,3.28e+00,8.00e-02,3.28e+00,3.36e+00,
1,3.28e+00,8.00e-02,3.36e+00,3.36e+00,
2,3.28e+00,8.00e-02,3.36e+00,3.36e+00,
3,3.28e+00,8.00e-02,3.36e+00,3.36e+00,
4,3.28e+00,8.00e-02,3.28e+00,3.36e+00,
5,3.28e+00,8.00e-02,3.36e+00,3.36e+00,
6,3.20e+00,8.00e-02,3.36e+00,3.28e+00,
7,3.20e+00,8.00e-02,3.36e+00,3.28e+00,
8,3.20e+00,8.00e-02,3.28e+00,3.28e+00,
9,3.28e+00,8.00e-02,3.36e+00,3.28e+00,
10,3.28e+00,8.00e-02,3.28e+00,3.28e+00,
11,3.28e+00,8.00e-02,3.36e+00,3.28e+00,
12,3.20e+00,8.00e-02,3.28e+00,3.28e+00,
13,3.20e+00,8.00e-02,3.28e+00,3.36e+00,
14,3.28e+00,8.00e-02,3.28e+00,3.36e+00,
15,3.28e+00,8.00e-02,3.36e+00,3.36e+00,
16,3.28e+00,8.00e-02,3.28e+00,3.28e+00,
17,3.28e+00,8.00e-02,3.36e+00,3.28e+00,
18,3.28e+00,8.00e-02,3.36e+00,3.28e+00,
19,8.00e-01,8.00e-02,3.20e+00,4.80e-01,
20,8.00e-02,8.00e-02,3.20e+00,8.00e-02,
21,1.60e-01,8.00e-02,3.20e+00,8.00e-02,
22,8.00e-02,8.00e-02,2.40e-01,8.00e-02,
23,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
24,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
25,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
26,8.00e-02,0.00e+00,0.00e+00,0.00e+00,
27,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
28,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
29,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
30,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
31,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
32,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
33,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
34,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
35,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
36,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
37,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
38,8.00e-02,8.00e-02,8.00e-02,8.00e-02,
39,8.00e-02,8.00e-02,8.00e-02,8.00e-02,
40,8.00e-02,3.28e+00,8.00e-02,8.00e-02,
41,1.60e-01,3.20e+00,8.00e-02,0.00e+00,
42,1.60e-01,3.36e+00,0.00e+00,8.00e-02,
43,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
44,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
45,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
46,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
47,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
48,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
49,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
50,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
51,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
52,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
53,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
54,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
55,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
56,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
57,8.00e-02,3.28e+00,1.60e-01,1.60e-01,
58,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
59,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
60,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
61,8.00e-02,0.00e+00,0.00e+00,0.00e+00,
62,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
63,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
64,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
65,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
66,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
67,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
68,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
69,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
70,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
71,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
72,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
73,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
74,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
75,8.00e-02,8.00e-02,1.60e-01,1.60e-01,
76,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
77,8.00e-02,3.36e+00,1.60e-01,8.00e-02,
78,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
79,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
80,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
81,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
82,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
83,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
84,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
85,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
86,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
87,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
88,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
89,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
90,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
91,8.00e-02,3.20e+00,0.00e+00,8.00e-02,
92,1.60e-01,3.36e+00,0.00e+00,0.00e+00,
93,8.00e-02,3.44e+00,-8.00e-02,-8.00e-02,
94,8.00e-02,8.00e-02,8.00e-02,1.60e-01,
95,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
96,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
97,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
98,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
99,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
100,1.60e-01,8.00e-02,0.00e+00,8.00e-02,
101,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
102,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
103,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
104,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
105,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
106,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
107,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
108,1.60e-01,8.00e-02,0.00e+00,0.00e+00,
109,1.60e-01,8.00e-02,0.00e+00,8.00e-02,
110,1.60e-01,8.00e-02,0.00e+00,8.00e-02,
111,1.60e-01,8.00e-02,0.00e+00,0.00e+00,
112,8.00e-02,3.52e+00,8.00e-02,2.40e-01,
113,8.00e-02,3.52e+00,0.00e+00,8.00e-02,
114,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
115,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
116,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
117,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
118,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
119,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
120,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
121,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
122,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
123,1.60e-01,3.36e+00,0.00e+00,0.00e+00,
124,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
125,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
126,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
127,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
128,8.00e-02,3.04e+00,0.00e+00,8.00e-02,
129,8.00e-02,2.96e+00,0.00e+00,0.00e+00,
130,8.00e-02,0.00e+00,0.00e+00,0.00e+00,
131,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
132,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
133,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
134,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
135,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
136,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
137,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
138,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
139,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
140,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
141,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
142,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
143,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
144,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
145,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
146,8.00e-02,2.08e+00,0.00e+00,8.00e-02,
147,8.00e-02,2.08e+00,8.00e-02,1.60e-01,
148,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
149,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
150,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
151,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
152,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
153,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
154,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
155,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
156,1.60e-01,3.36e+00,0.00e+00,8.00e-02,
157,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
158,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
159,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
160,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
161,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
162,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
163,1.60e-01,3.44e+00,0.00e+00,0.00e+00,
164,1.60e-01,5.60e-01,-1.60e-01,-8.00e-02,
165,8.00e-02,5.60e-01,0.00e+00,8.00e-02,
166,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
167,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
168,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
169,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
170,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
171,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
172,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
173,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
174,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
175,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
176,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
177,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
178,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
179,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
180,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
181,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
182,1.60e-01,3.20e+00,0.00e+00,8.00e-02,
183,8.00e-02,3.20e+00,0.00e+00,8.00e-02,
184,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
185,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
186,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
187,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
188,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
189,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
190,1.60e-01,3.44e+00,0.00e+00,8.00e-02,
191,1.60e-01,3.36e+00,0.00e+00,8.00e-02,
192,1.60e-01,3.44e+00,0.00e+00,8.00e-02,
193,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
194,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
195,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
196,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
197,1.60e-01,3.28e+00,0.00e+00,8.00e-02,
198,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
199,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
200,8.00e-02,3.20e-01,8.00e-02,1.60e-01,
201,8.00e-02,3.20e-01,0.00e+00,8.00e-02,
202,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
203,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
204,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
205,1.60e-01,0.00e+00,0.00e+00,8.00e-02,
206,1.60e-01,0.00e+00,0.00e+00,0.00e+00,
207,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
208,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
209,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
210,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
211,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
212,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
213,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
214,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
215,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
216,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
217,8.00e-02,8.00e-02,-1.60e-01,-8.00e-02,
218,8.00e-02,3.52e+00,1.60e-01,1.60e-01,
219,8.00e-02,3.52e+00,0.00e+00,0.00e+00,
220,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
221,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
222,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
223,1.60e-01,3.36e+00,0.00e+00,8.00e-02,
224,1.60e-01,3.36e+00,0.00e+00,8.00e-02,
225,1.60e-01,3.36e+00,0.00e+00,0.00e+00,
226,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
227,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
228,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
229,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
230,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
231,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
232,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
233,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
234,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
235,1.60e-01,3.20e+00,-8.00e-02,-8.00e-02,
236,8.00e-02,0.00e+00,0.00e+00,0.00e+00,
237,8.00e-02,8.00e-02,8.00e-02,0.00e+00,
238,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
239,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
240,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
241,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
242,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
243,1.60e-01,8.00e-02,0.00e+00,0.00e+00,
244,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
245,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
246,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
247,8.00e-02,8.00e-02,0.00e+00,0.00e+00,
248,8.00e-02,8.00e-02,0.00e+00,8.00e-02,
249,1.60e-01,0.00e+00,0.00e+00,0.00e+00,
250,1.60e-01,8.00e-02,0.00e+00,0.00e+00,
251,1.60e-01,8.00e-02,0.00e+00,8.00e-02,
252,8.00e-02,0.00e+00,0.00e+00,8.00e-02,
253,8.00e-02,8.00e-02,1.60e-01,1.60e-01,
254,1.60e-01,3.52e+00,0.00e+00,0.00e+00,
255,8.00e-02,3.52e+00,0.00e+00,0.00e+00,
256,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
257,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
258,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
259,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
260,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
261,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
262,8.00e-02,3.44e+00,0.00e+00,8.00e-02,
263,8.00e-02,3.36e+00,0.00e+00,8.00e-02,
264,8.00e-02,3.36e+00,0.00e+00,0.00e+00,
265,8.00e-02,3.44e+00,0.00e+00,0.00e+00,
266,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
267,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
268,8.00e-02,3.28e+00,0.00e+00,8.00e-02,
269,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
270,8.00e-02,3.28e+00,0.00e+00,0.00e+00,
271,8.00e-02,3.28e+00,0.00e+00,3.12e+00,
272,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
273,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
274,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
275,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
276,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
277,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
278,8.00e-02,8.00e-02,0.00e+00,3.28e+00,
279,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
280,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
281,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
282,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
283,8.00e-02,8.00e-02,0.00e+00,3.28e+00,
284,8.00e-02,8.00e-02,0.00e+00,3.28e+00,
285,1.60e-01,0.00e+00,0.00e+00,3.36e+00,
286,8.00e-02,8.00e-02,0.00e+00,3.28e+00,
287,8.00e-02,8.00e-02,0.00e+00,3.36e+00,
288,8.00e-02,8.80e-01,-1.60e-01,3.12e+00,
289,8.00e-02,9.60e-01,8.00e-02,3.52e+00,
290,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
291,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
292,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
293,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
294,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
295,8.00e-02,3.36e+00,0.00e+00,3.36e+00,
296,8.00e-02,3.36e+00,0.00e+00,3.36e+00,
297,1.60e-01,3.36e+00,0.00e+00,3.36e+00,
298,8.00e-02,3.36e+00,0.00e+00,3.28e+00,
299,8.00e-02,3.36e+00,0.00e+00,3.28e+00,
300,8.00e-02,3.36e+00,0.00e+00,3.36e+00,
301,8.00e-02,3.36e+00,0.00e+00,3.28e+00,
302,8.00e-02,3.20e+00,0.00e+00,3.36e+00,
303,8.00e-02,3.20e+00,0.00e+00,3.36e+00,
304,8.00e-02,3.20e+00,0.00e+00,3.36e+00,
305,8.00e-02,3.20e+00,0.00e+00,3.36e+00,
